k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3149951314812511, 0.0834199215174561, 0.2730656671777041, -0.0560884551680979, 0.1196719541139754, 0.2889089593369937, 0.1308657830754166, -0.1261971867700264, 0.1268347305560133, -0.0290383974835216, 0.176300148156612, 0.1613147967900849, 0.0076246301313227, 0.1381984142181782, 0.2009798033257175, 0.1282013647225709, 0.1489519850765903, 0.1211610771542032, 0.0336583274899606, 0.1609996864961724, 0.0934754116347426, -0.0342024422483504, 0.2467555688704476, 0.0591640709340284, 0.2192980349046219, 0.1066706049076495, 0.1366634754198868, 0.0662594282710431, 0.1314170746875976, 0.0703138515740787, 0.1344300143690177, -0.0306076945659431, 0.131844298722797, 0.1632879098775974, -0.012784411647439, 0.1513665498933848, 0.0748629790584193, 0.0998062084583571, 0.0632005427375241, 0.0491026788296467, 0.0648019527303347, 0.0219250664615776, -0.0442837643277541, -0.0223305483955942, 0.1431348725934589, 0.210982107287406, 0.3055670960854748, -0.0080239586130906, 0.1151884976550794, 0.0730293847391876]|1750.3604166286054351|      2.00000000|[61, 4, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=4
     226|[4.792915116989116, 4.977352823650762, 4.909330054864379, 4.906784460166542, 2.861689698071738, 4.847308686278178, 4.958431647701162, 4.825646061994988, 4.283286455864738, 4.840549243022786, 4.745924971312675, 4.927018431932414, 4.723816149213765, 4.7588200702481736, 0.8185510108430829, 4.992553639550699, 1.5753760237413494, 2.48542541812456, 3.935236281582766, 2.5053986515141697, 3.0072422834788144, 3.1668858166090876, 4.868700126005689, 1.3769902646371301, 4.926969743394248, 1.8895816552113842, 3.4627840706436097, 4.975211393021482, 4.918599953393952, 4.660484502660527, 4.85722821866588, 4.878249808959161, 4.738953891493208, 2.9191337788618403, 4.911938348578492, 4.974665666991867, 4.141294213352933, 3.76745496344878, 4.520434175166631, 5.987566207261626, 5.000753727654039, 2.9887067076671916, 0.8274507994525389, 5.022697485641879, 3.6200590205632586, 4.939740010225879, 0.9090561269298203, 3.061785591433198, 3.5953431079726177, 3.189016008185867]|227.0168035755593223|      0.06250000|[13786, 904, 226, 452]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     227|[4.801327408732738, 4.978923765272301, 4.904688095300275, 4.9049430235264895, 2.857640345307367, 4.841136135112539, 4.967840615269731, 4.827695524962719, 4.269043056708997, 4.851479434774642, 4.753398538486923, 4.914117988793769, 4.723337774837055, 4.75581139932783, 0.8206352275417936, 4.994124536442375, 1.5625218214707162, 2.491376569680893, 3.9387825869198485, 2.503366402358907, 2.9968333053097576, 3.165193701192532, 4.86554845681398, 1.3831658498894475, 4.929358834340946, 1.8648067003902644, 3.468704120056371, 4.984188345463895, 4.919628584959145, 4.662257944327615, 4.860646420827443, 4.8815690811300385, 4.736256212841575, 2.9024406437525894, 4.914133914645706, 4.983876032867733, 4.145575637747785, 3.7766117755056174, 4.538018780197074, 5.987428615255016, 4.996538690134457, 2.99338172728824, 0.7973777453909965, 5.031877496473652, 3.6222459884137947, 4.942316322479227, 0.9047002770568517, 3.060662367417833, 3.603979168963623, 3.1826965317653473]|226.9800198482828932|      0.12500000|[13847, 908, 227, 454]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     228|[4.801327408732738, 4.978923765272301, 4.904688095300275, 4.9049430235264895, 2.857640345307367, 4.841136135112539, 4.967840615269731, 4.827695524962719, 4.269043056708997, 4.851479434774642, 4.753398538486923, 4.914117988793769, 4.723337774837055, 4.75581139932783, 0.8206352275417936, 4.994124536442375, 1.5625218214707162, 2.491376569680893, 3.9387825869198485, 2.503366402358907, 2.9968333053097576, 3.165193701192532, 4.86554845681398, 1.3831658498894475, 4.929358834340946, 1.8648067003902644, 3.468704120056371, 4.984188345463895, 4.919628584959145, 4.662257944327615, 4.860646420827443, 4.8815690811300385, 4.736256212841575, 2.9024406437525894, 4.914133914645706, 4.983876032867733, 4.145575637747785, 3.7766117755056174, 4.538018780197074, 5.987428615255016, 4.996538690134457, 2.99338172728824, 0.7973777453909965, 5.031877496473652, 3.6222459884137947, 4.942316322479227, 0.9047002770568517, 3.060662367417833, 3.603979168963623, 3.1826965317653473]|226.9800198482828932|      0.06250000|[13908, 912, 228, 456]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     229|[4.801940717219928, 4.976321703149325, 4.902702484178466, 4.919572881215613, 2.8673167564580053, 4.843990273011045, 4.9674204372559245, 4.8251043118298425, 4.259386699767635, 4.8551499518967125, 4.761990167800346, 4.912361037921853, 4.732951584781726, 4.760301845826749, 0.8223465719476195, 5.001898655048306, 1.565807524483095, 2.4963165557863087, 3.9398060598024736, 2.509035271493566, 3.002736406060193, 3.1618344295515017, 4.866156085494651, 1.4044243791360398, 4.923139809545971, 1.8859415428608084, 3.465363908396605, 4.987086481606172, 4.930108276819847, 4.652307227606472, 4.8546729288305395, 4.873600669528192, 4.741446975508033, 2.920153315906273, 4.917462539954165, 4.988564853383716, 4.14779950509209, 3.775353122307193, 4.542688512863283, 5.989737468714489, 5.001705512868967, 2.992792676048274, 0.8258485693836146, 5.016467820853124, 3.6254383006877764, 4.952132857656824, 0.8948761924520847, 3.0714359652800916, 3.5986241036072095, 3.1843763788316752]|226.9437994935130689|      0.12500000|[13969, 916, 229, 458]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     230|[4.801940717219928, 4.976321703149325, 4.902702484178466, 4.919572881215613, 2.8673167564580053, 4.843990273011045, 4.9674204372559245, 4.8251043118298425, 4.259386699767635, 4.8551499518967125, 4.761990167800346, 4.912361037921853, 4.732951584781726, 4.760301845826749, 0.8223465719476195, 5.001898655048306, 1.565807524483095, 2.4963165557863087, 3.9398060598024736, 2.509035271493566, 3.002736406060193, 3.1618344295515017, 4.866156085494651, 1.4044243791360398, 4.923139809545971, 1.8859415428608084, 3.465363908396605, 4.987086481606172, 4.930108276819847, 4.652307227606472, 4.8546729288305395, 4.873600669528192, 4.741446975508033, 2.920153315906273, 4.917462539954165, 4.988564853383716, 4.14779950509209, 3.775353122307193, 4.542688512863283, 5.989737468714489, 5.001705512868967, 2.992792676048274, 0.8258485693836146, 5.016467820853124, 3.6254383006877764, 4.952132857656824, 0.8948761924520847, 3.0714359652800916, 3.5986241036072095, 3.1843763788316752]|226.9437994935130689|      0.06250000|[14030, 920, 230, 460]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     231|[4.801940717219928, 4.976321703149325, 4.902702484178466, 4.919572881215613, 2.8673167564580053, 4.843990273011045, 4.9674204372559245, 4.8251043118298425, 4.259386699767635, 4.8551499518967125, 4.761990167800346, 4.912361037921853, 4.732951584781726, 4.760301845826749, 0.8223465719476195, 5.001898655048306, 1.565807524483095, 2.4963165557863087, 3.9398060598024736, 2.509035271493566, 3.002736406060193, 3.1618344295515017, 4.866156085494651, 1.4044243791360398, 4.923139809545971, 1.8859415428608084, 3.465363908396605, 4.987086481606172, 4.930108276819847, 4.652307227606472, 4.8546729288305395, 4.873600669528192, 4.741446975508033, 2.920153315906273, 4.917462539954165, 4.988564853383716, 4.14779950509209, 3.775353122307193, 4.542688512863283, 5.989737468714489, 5.001705512868967, 2.992792676048274, 0.8258485693836146, 5.016467820853124, 3.6254383006877764, 4.952132857656824, 0.8948761924520847, 3.0714359652800916, 3.5986241036072095, 3.1843763788316752]|226.9437994935130689|      0.03125000|[14091, 924, 231, 462]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     232|[4.804845759371793, 4.973043262992158, 4.906812349812653, 4.914409600293412, 2.8646162278792358, 4.846952762848744, 4.967471530974646, 4.824219462322342, 4.258978805725, 4.853715575674657, 4.763540861077417, 4.913090056263861, 4.728972016133566, 4.7614426115996755, 0.8164650389659295, 5.000366228615635, 1.567403669901681, 2.5081987723016095, 3.9472307312568065, 2.5079141045811175, 2.99494961590315, 3.162077344636463, 4.866042194531516, 1.4025092153147252, 4.921267518227786, 1.8765381086044934, 3.4656765684137736, 4.985477239764161, 4.930465242248274, 4.653656892743705, 4.858412942946077, 4.8801233297801225, 4.7464740482423355, 2.9079685726671167, 4.913125226530096, 4.990306897940869, 4.153200613040765, 3.7786805279444247, 4.537961476253732, 5.993309174270567, 5.002743753105616, 2.989928150622446, 0.8164852542314092, 5.017123572956318, 3.6278820451260985, 4.954568789037158, 0.8925413849800711, 3.068557106704689, 3.594117834522689, 3.181953217652218]|226.8832557418043052|      0.06250000|[14152, 928, 232, 464]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     233|[4.805058159886711, 4.98513093834658, 4.905590976386715, 4.9232846081580535, 2.857862482485607, 4.862128595786778, 4.973999863982905, 4.833899562624131, 4.246663430840253, 4.852492564691726, 4.772247700453162, 4.920930394735545, 4.742221510129516, 4.7603998781063135, 0.8226645484275024, 5.008847367704396, 1.5765289608975208, 2.5230181923951083, 3.9552514271066492, 2.5181357209534783, 2.979572592510932, 3.1769302447173087, 4.87428532166117, 1.4057589259103085, 4.917992511145879, 1.8749503130862257, 3.4469319805818865, 4.987723283395338, 4.933108188651753, 4.6589346206527225, 4.87164214031978, 4.871994210605102, 4.766930779795028, 2.900683870042861, 4.910724565071537, 4.987583954080463, 4.157174436335155, 3.782968537674674, 4.528341561717575, 6.004973832018523, 5.005163402093808, 2.9860955914970915, 0.8199292296282932, 5.020925218304919, 3.6239202103121, 4.961039596411369, 0.9031790594748463, 3.0624488464951347, 3.5882112068553025, 3.182003372808529]|226.8391561277325650|      0.12500000|[14213, 932, 233, 466]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     234|[4.805058159886711, 4.98513093834658, 4.905590976386715, 4.9232846081580535, 2.857862482485607, 4.862128595786778, 4.973999863982905, 4.833899562624131, 4.246663430840253, 4.852492564691726, 4.772247700453162, 4.920930394735545, 4.742221510129516, 4.7603998781063135, 0.8226645484275024, 5.008847367704396, 1.5765289608975208, 2.5230181923951083, 3.9552514271066492, 2.5181357209534783, 2.979572592510932, 3.1769302447173087, 4.87428532166117, 1.4057589259103085, 4.917992511145879, 1.8749503130862257, 3.4469319805818865, 4.987723283395338, 4.933108188651753, 4.6589346206527225, 4.87164214031978, 4.871994210605102, 4.766930779795028, 2.900683870042861, 4.910724565071537, 4.987583954080463, 4.157174436335155, 3.782968537674674, 4.528341561717575, 6.004973832018523, 5.005163402093808, 2.9860955914970915, 0.8199292296282932, 5.020925218304919, 3.6239202103121, 4.961039596411369, 0.9031790594748463, 3.0624488464951347, 3.5882112068553025, 3.182003372808529]|226.8391561277325650|      0.06250000|[14274, 936, 234, 468]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     235|[4.805058159886711, 4.98513093834658, 4.905590976386715, 4.9232846081580535, 2.857862482485607, 4.862128595786778, 4.973999863982905, 4.833899562624131, 4.246663430840253, 4.852492564691726, 4.772247700453162, 4.920930394735545, 4.742221510129516, 4.7603998781063135, 0.8226645484275024, 5.008847367704396, 1.5765289608975208, 2.5230181923951083, 3.9552514271066492, 2.5181357209534783, 2.979572592510932, 3.1769302447173087, 4.87428532166117, 1.4057589259103085, 4.917992511145879, 1.8749503130862257, 3.4469319805818865, 4.987723283395338, 4.933108188651753, 4.6589346206527225, 4.87164214031978, 4.871994210605102, 4.766930779795028, 2.900683870042861, 4.910724565071537, 4.987583954080463, 4.157174436335155, 3.782968537674674, 4.528341561717575, 6.004973832018523, 5.005163402093808, 2.9860955914970915, 0.8199292296282932, 5.020925218304919, 3.6239202103121, 4.961039596411369, 0.9031790594748463, 3.0624488464951347, 3.5882112068553025, 3.182003372808529]|226.8391561277325650|      0.03125000|[14335, 940, 235, 470]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     236|[4.810923076542735, 4.9832577996805645, 4.910162142174457, 4.922428403403327, 2.857010544056364, 4.862798777076924, 4.9680605297146405, 4.83899324625017, 4.244993982400512, 4.854228186222079, 4.77498891659959, 4.923779227935121, 4.740623109811392, 4.75749031183204, 0.8143231559631683, 5.010971494489635, 1.5684706114519282, 2.5240859067326937, 3.9620342167007863, 2.5249064396322223, 2.9849971588489117, 3.174658372931059, 4.879602954649506, 1.396478605679494, 4.918423492675581, 1.8769397958198017, 3.4448793815183953, 4.986827058981062, 4.936565191087079, 4.6635006463924675, 4.87046252929328, 4.872994696731439, 4.770511904665668, 2.8991063878618677, 4.919177875189688, 4.9889498196163045, 4.163965260815827, 3.787121594528621, 4.5320099399719105, 5.999846517697531, 5.005766556081883, 2.991260196031199, 0.8210496359929695, 5.019040621249655, 3.6261023485616213, 4.958701456380341, 0.8907989684828884, 3.0596725592525424, 3.589342562282134, 3.1828697866353823]|226.7948641911100935|      0.06250000|[14396, 944, 236, 472]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     237|[4.810923076542735, 4.9832577996805645, 4.910162142174457, 4.922428403403327, 2.857010544056364, 4.862798777076924, 4.9680605297146405, 4.83899324625017, 4.244993982400512, 4.854228186222079, 4.77498891659959, 4.923779227935121, 4.740623109811392, 4.75749031183204, 0.8143231559631683, 5.010971494489635, 1.5684706114519282, 2.5240859067326937, 3.9620342167007863, 2.5249064396322223, 2.9849971588489117, 3.174658372931059, 4.879602954649506, 1.396478605679494, 4.918423492675581, 1.8769397958198017, 3.4448793815183953, 4.986827058981062, 4.936565191087079, 4.6635006463924675, 4.87046252929328, 4.872994696731439, 4.770511904665668, 2.8991063878618677, 4.919177875189688, 4.9889498196163045, 4.163965260815827, 3.787121594528621, 4.5320099399719105, 5.999846517697531, 5.005766556081883, 2.991260196031199, 0.8210496359929695, 5.019040621249655, 3.6261023485616213, 4.958701456380341, 0.8907989684828884, 3.0596725592525424, 3.589342562282134, 3.1828697866353823]|226.7948641911100935|      0.03125000|[14457, 948, 237, 474]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     238|[4.814697920837982, 4.984536838803717, 4.911266449805073, 4.926009609828955, 2.855303603328004, 4.8615509970991555, 4.963135241368832, 4.844326152188769, 4.239074767142025, 4.857222166614357, 4.77851140851993, 4.924367289728308, 4.735231449869513, 4.754409875662913, 0.8213033495296632, 5.016557802248265, 1.5788060008808644, 2.531349565984331, 3.9685275889007228, 2.530251687691583, 2.983865066054353, 3.169633001649663, 4.883045696426547, 1.4012591055449837, 4.916441451080187, 1.8779254754873866, 3.4442671676260477, 4.988762734379607, 4.93235243968238, 4.662168245058589, 4.870573631465289, 4.878454940725253, 4.770055519266273, 2.900941443601705, 4.923702485805284, 4.986449333735824, 4.1617926595463155, 3.7877293245288253, 4.541208606245201, 5.996998437254315, 5.004833472607279, 3.0011435034917686, 0.8238440285951716, 5.020230331570421, 3.6254423098302015, 4.959335942120019, 0.9012529326332765, 3.0602625686899687, 3.5931286302688568, 3.1809741478955846]|226.7634593559144776|      0.06250000|[14518, 952, 238, 476]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
     239|[4.814697920837982, 4.984536838803717, 4.911266449805073, 4.926009609828955, 2.855303603328004, 4.8615509970991555, 4.963135241368832, 4.844326152188769, 4.239074767142025, 4.857222166614357, 4.77851140851993, 4.924367289728308, 4.735231449869513, 4.754409875662913, 0.8213033495296632, 5.016557802248265, 1.5788060008808644, 2.531349565984331, 3.9685275889007228, 2.530251687691583, 2.983865066054353, 3.169633001649663, 4.883045696426547, 1.4012591055449837, 4.916441451080187, 1.8779254754873866, 3.4442671676260477, 4.988762734379607, 4.93235243968238, 4.662168245058589, 4.870573631465289, 4.878454940725253, 4.770055519266273, 2.900941443601705, 4.923702485805284, 4.986449333735824, 4.1617926595463155, 3.7877293245288253, 4.541208606245201, 5.996998437254315, 5.004833472607279, 3.0011435034917686, 0.8238440285951716, 5.020230331570421, 3.6254423098302015, 4.959335942120019, 0.9012529326332765, 3.0602625686899687, 3.5931286302688568, 3.1809741478955846]|226.7634593559144776|      0.03125000|[14579, 956, 239, 478]                                                     |  | used linear model with 65 points | iterate failure | actual_k=4
     240|[4.820095030084761, 4.982728690364905, 4.916032296436898, 4.927750344426973, 2.858884097215311, 4.862713979569893, 4.971032358710002, 4.845210715646466, 4.238115400274601, 4.8597952777639195, 4.778178450658713, 4.923264303747188, 4.730273861345151, 4.756638148613409, 0.8092912617173061, 5.019380622931578, 1.5731022273963204, 2.5378411496297812, 3.976945784826071, 2.529240555207477, 2.9808499654978244, 3.168155778134249, 4.878571485602393, 1.3911114881429514, 4.919970885631391, 1.876161065315673, 3.441272851968529, 4.984540516578318, 4.933954281119652, 4.663027670371452, 4.869512936432467, 4.881592652743687, 4.771439497656447, 2.8997661515539113, 4.9353734338069675, 4.987010101122303, 4.161308678040183, 3.785268936382808, 4.546455224422109, 6.0050687999906005, 5.0053706391876895, 3.0008117715243623, 0.8200561516696733, 5.018401561206593, 3.6201667765018537, 4.958609956144348, 0.8965427429051948, 3.0616849676840263, 3.591316752714756, 3.181480643041952]|226.7323634299327182|      0.06250000|[14640, 960, 240, 480]                                                     |  | used linear model with 65 points | iterate success | actual_k=4
