k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3153139582005303, 0.070811278971982, 0.2676926718006808, -0.0558639316053428, 0.1132170642813083, 0.2880322540695274, 0.1198226328711579, -0.1302651416186247, 0.1209207000504, -0.0230766300417583, 0.1726805296599087, 0.1627308172650578, 0.0055131224878058, 0.1377383255307336, 0.2010211607854459, 0.133089840749009, 0.1324342687660378, 0.1201740704523116, 0.0345121327790299, 0.1623518506191423, 0.0944262094270051, -0.0329350476280941, 0.2469284605976843, 0.0642463523140003, 0.2135736314199267, 0.1096278796536011, 0.135660877870958, 0.0697265884212118, 0.131514684781712, 0.0814068557873715, 0.1379703341624633, -0.0354129944948349, 0.1372774941376312, 0.1682545494182158, -0.0185242942256021, 0.1515387697266148, 0.0747038172468084, 0.1046878333371786, 0.0679820444949969, 0.0500507966641981, 0.0646552824701091, 0.0256223427022026, -0.0477000097515355, -0.0265600394769159, 0.1502887735401976, 0.215608201763497, 0.3059431076198918, -0.0094046010071474, 0.1240853895014895, 0.072437342566998]|1750.4018014062999100|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
     216|[4.691279748975713, 4.848711714906189, 4.96315463284329, 4.942435694344161, 2.9075225261132767, 4.814318248659596, 4.97258396355272, 4.809702914766654, 4.435981763434532, 4.842116486460993, 4.822771259877228, 5.003981662523151, 4.702138708894934, 4.649437272773314, 0.8957096591508081, 4.972109514273857, 1.607119625192409, 2.331263639599082, 3.8526196634807883, 2.539904442124872, 2.9373966710009216, 3.157694093410177, 4.999336971462113, 1.3990215532155945, 4.791295450877956, 1.89529901164894, 3.4715505080879407, 5.014977033614291, 4.96206897375854, 4.658116776203892, 4.801973188370183, 4.853870309295473, 4.646178107652142, 2.8778837778192012, 4.9600476333008094, 4.996686993615688, 4.1841121412059925, 3.6155978297728737, 4.5440679906805785, 5.847927225129601, 4.986941810814868, 3.0209030742647616, 0.8680436957207971, 4.98690722437269, 3.5994897025870496, 4.949350365040466, 0.8007002130742129, 3.0681998406702027, 3.5918575283152867, 3.1219970988089427]|227.6977296197402154|      0.06250000|[12312, 1728, 216, 432]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     217|[4.695838497773246, 4.850375827270294, 4.973014094718439, 4.941649027264354, 2.896686392482404, 4.8117908867741335, 4.974700675920614, 4.809057427613594, 4.4285244087423505, 4.837731437290218, 4.811239892024769, 5.00655012803565, 4.7128166989683615, 4.646525899464353, 0.8859529284765344, 4.980428645445018, 1.5979939911727663, 2.3357666699564263, 3.862852519099828, 2.5361314183766472, 2.934284458102281, 3.161631667816257, 5.002006247414418, 1.3880843926118231, 4.803039342071503, 1.869123941894462, 3.473330314924327, 5.007008466806586, 4.956756987034731, 4.649785423501033, 4.812270725444428, 4.85529665446614, 4.645241620229607, 2.855041448657892, 4.957865245304206, 5.011137036719627, 4.183617325793296, 3.6275067525382503, 4.5480234424577075, 5.851468374155475, 4.980460537851022, 3.029821919401991, 0.8545164954414773, 4.975629937319287, 3.601070571044905, 4.957801731252558, 0.7863927623406426, 3.0747575012052666, 3.5913773083572567, 3.126992319570587]|227.6080399551192670|      0.12500000|[12369, 1736, 217, 434]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     218|[4.695838497773246, 4.850375827270294, 4.973014094718439, 4.941649027264354, 2.896686392482404, 4.8117908867741335, 4.974700675920614, 4.809057427613594, 4.4285244087423505, 4.837731437290218, 4.811239892024769, 5.00655012803565, 4.7128166989683615, 4.646525899464353, 0.8859529284765344, 4.980428645445018, 1.5979939911727663, 2.3357666699564263, 3.862852519099828, 2.5361314183766472, 2.934284458102281, 3.161631667816257, 5.002006247414418, 1.3880843926118231, 4.803039342071503, 1.869123941894462, 3.473330314924327, 5.007008466806586, 4.956756987034731, 4.649785423501033, 4.812270725444428, 4.85529665446614, 4.645241620229607, 2.855041448657892, 4.957865245304206, 5.011137036719627, 4.183617325793296, 3.6275067525382503, 4.5480234424577075, 5.851468374155475, 4.980460537851022, 3.029821919401991, 0.8545164954414773, 4.975629937319287, 3.601070571044905, 4.957801731252558, 0.7863927623406426, 3.0747575012052666, 3.5913773083572567, 3.126992319570587]|227.6080399551192670|      0.06250000|[12426, 1744, 218, 436]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     219|[4.695838497773246, 4.850375827270294, 4.973014094718439, 4.941649027264354, 2.896686392482404, 4.8117908867741335, 4.974700675920614, 4.809057427613594, 4.4285244087423505, 4.837731437290218, 4.811239892024769, 5.00655012803565, 4.7128166989683615, 4.646525899464353, 0.8859529284765344, 4.980428645445018, 1.5979939911727663, 2.3357666699564263, 3.862852519099828, 2.5361314183766472, 2.934284458102281, 3.161631667816257, 5.002006247414418, 1.3880843926118231, 4.803039342071503, 1.869123941894462, 3.473330314924327, 5.007008466806586, 4.956756987034731, 4.649785423501033, 4.812270725444428, 4.85529665446614, 4.645241620229607, 2.855041448657892, 4.957865245304206, 5.011137036719627, 4.183617325793296, 3.6275067525382503, 4.5480234424577075, 5.851468374155475, 4.980460537851022, 3.029821919401991, 0.8545164954414773, 4.975629937319287, 3.601070571044905, 4.957801731252558, 0.7863927623406426, 3.0747575012052666, 3.5913773083572567, 3.126992319570587]|227.6080399551192670|      0.03125000|[12483, 1752, 219, 438]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     220|[4.700441305378352, 4.853969133607385, 4.971100487463155, 4.939951546977139, 2.8965042267581014, 4.812267997845231, 4.9732994926953085, 4.809607381389619, 4.4256228691587705, 4.838428431162474, 4.813621161631573, 5.010492515733892, 4.7098600034511335, 4.649094621212377, 0.8893090044219504, 4.983680351605526, 1.6108732050227363, 2.342224453615849, 3.8670314820885046, 2.5391698622714785, 2.937510373471794, 3.16268361629879, 5.004937486505686, 1.3982196078738933, 4.806399141547734, 1.87492052012322, 3.4705942308752022, 5.006850599018222, 4.957038087724552, 4.650931354794588, 4.814436401103924, 4.860176425629782, 4.6538517346733705, 2.8625094485064695, 4.960753968256934, 5.009897923611228, 4.181852268027636, 3.6340646992433165, 4.546703529770164, 5.858729031140811, 4.9795194606496676, 3.0305794616360195, 0.8605932882063194, 4.976102024457593, 3.603696246834371, 4.954418999309107, 0.7964027008872478, 3.0753900860192482, 3.586134712153227, 3.128135901808829]|227.5278097039451097|      0.06250000|[12540, 1760, 220, 440]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     221|[4.715082060254007, 4.8621396136941, 4.972688702403614, 4.958075086943371, 2.891088930729656, 4.811381805524895, 4.977192521917665, 4.813172225122323, 4.409361523880246, 4.842395302481748, 4.816017064079157, 5.0100001789326845, 4.707731791614598, 4.66579788456434, 0.8747937475751522, 4.984419809305857, 1.5917503433374396, 2.349238239503106, 3.8754619344423586, 2.5452868384849543, 2.9322444493510997, 3.169390928379516, 5.008301601220964, 1.4018922596960834, 4.809283606759085, 1.8801043101160289, 3.4631444252728016, 5.00838046585501, 4.964987566869401, 4.659027952454928, 4.827756629507832, 4.877880345995347, 4.665140134777051, 2.858951263511238, 4.969350983184165, 5.007590603382689, 4.1789519732857725, 3.648773426051004, 4.544136746274498, 5.8698127479932225, 4.97605435316572, 3.049312686935462, 0.8587202369635664, 4.9847629107198745, 3.6112546887584696, 4.958099331525056, 0.8021555568031442, 3.0744561562297954, 3.5868108481006753, 3.129423877849435]|227.4325416745374184|      0.12500000|[12597, 1768, 221, 442]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     222|[4.715082060254007, 4.8621396136941, 4.972688702403614, 4.958075086943371, 2.891088930729656, 4.811381805524895, 4.977192521917665, 4.813172225122323, 4.409361523880246, 4.842395302481748, 4.816017064079157, 5.0100001789326845, 4.707731791614598, 4.66579788456434, 0.8747937475751522, 4.984419809305857, 1.5917503433374396, 2.349238239503106, 3.8754619344423586, 2.5452868384849543, 2.9322444493510997, 3.169390928379516, 5.008301601220964, 1.4018922596960834, 4.809283606759085, 1.8801043101160289, 3.4631444252728016, 5.00838046585501, 4.964987566869401, 4.659027952454928, 4.827756629507832, 4.877880345995347, 4.665140134777051, 2.858951263511238, 4.969350983184165, 5.007590603382689, 4.1789519732857725, 3.648773426051004, 4.544136746274498, 5.8698127479932225, 4.97605435316572, 3.049312686935462, 0.8587202369635664, 4.9847629107198745, 3.6112546887584696, 4.958099331525056, 0.8021555568031442, 3.0744561562297954, 3.5868108481006753, 3.129423877849435]|227.4325416745374184|      0.06250000|[12654, 1776, 222, 444]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     223|[4.715082060254007, 4.8621396136941, 4.972688702403614, 4.958075086943371, 2.891088930729656, 4.811381805524895, 4.977192521917665, 4.813172225122323, 4.409361523880246, 4.842395302481748, 4.816017064079157, 5.0100001789326845, 4.707731791614598, 4.66579788456434, 0.8747937475751522, 4.984419809305857, 1.5917503433374396, 2.349238239503106, 3.8754619344423586, 2.5452868384849543, 2.9322444493510997, 3.169390928379516, 5.008301601220964, 1.4018922596960834, 4.809283606759085, 1.8801043101160289, 3.4631444252728016, 5.00838046585501, 4.964987566869401, 4.659027952454928, 4.827756629507832, 4.877880345995347, 4.665140134777051, 2.858951263511238, 4.969350983184165, 5.007590603382689, 4.1789519732857725, 3.648773426051004, 4.544136746274498, 5.8698127479932225, 4.97605435316572, 3.049312686935462, 0.8587202369635664, 4.9847629107198745, 3.6112546887584696, 4.958099331525056, 0.8021555568031442, 3.0744561562297954, 3.5868108481006753, 3.129423877849435]|227.4325416745374184|      0.03125000|[12711, 1784, 223, 446]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     224|[4.7160537559470335, 4.861232969899778, 4.973995470056075, 4.956717060437006, 2.884988094205568, 4.813889238928203, 4.978836936488055, 4.809974174231735, 4.4031331592718725, 4.842289123219502, 4.8135905670589745, 5.013185228788881, 4.709661956980638, 4.66710500040899, 0.8815052637233589, 4.981873506779727, 1.596156562494695, 2.3628696877265307, 3.8817247341749286, 2.5512804416800945, 2.9364524006871338, 3.1685054470151757, 5.002177193958508, 1.4111102236340194, 4.811704589540976, 1.879600302262562, 3.4577456518252765, 5.008322747824492, 4.968781595087374, 4.66338531792116, 4.830529437596883, 4.8861638949461454, 4.668871560384286, 2.8617186435255713, 4.974500915572532, 5.003477871590111, 4.173579240046594, 3.6538628204873174, 4.549296914431431, 5.86584693831737, 4.97478942109888, 3.048839694912756, 0.8564403839340147, 4.986807446402882, 3.610916680975249, 4.961800847716316, 0.8066546233429014, 3.0765338455256965, 3.5886299320482773, 3.1340802138329305]|227.3946144853142926|      0.06250000|[12768, 1792, 224, 448]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     225|[4.724063985533148, 4.855837005845393, 4.973459656624355, 4.959543634310768, 2.876182447564221, 4.815625679231309, 4.979479876566792, 4.82329764709535, 4.403467108532558, 4.844037645743841, 4.8136437045965845, 5.0133277904669304, 4.7171055171598955, 4.6803036479620905, 0.8681040952186722, 4.9825881298288826, 1.581778777432248, 2.3850973988339192, 3.8945049189747833, 2.54674351363375, 2.941270838882333, 3.1777556588709834, 4.998158567990558, 1.3967339908064744, 4.821175954163968, 1.8767101053096, 3.4744647278006986, 5.008933525117084, 4.967863084787565, 4.6713254659851895, 4.836937522582497, 4.886153581449434, 4.686764409831262, 2.8810489969331243, 4.9731241598709115, 5.004638063208907, 4.173998869869059, 3.65335324244757, 4.546353092567162, 5.8889973394838835, 4.980567147651518, 3.0475014378621106, 0.8595199202472545, 4.982190922605686, 3.6093202339210135, 4.95800815071823, 0.8121689133647392, 3.0714777777379805, 3.5957755315516176, 3.132652023684492]|227.3339036564448463|      0.12500000|[12825, 1800, 225, 450]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     226|[4.724063985533148, 4.855837005845393, 4.973459656624355, 4.959543634310768, 2.876182447564221, 4.815625679231309, 4.979479876566792, 4.82329764709535, 4.403467108532558, 4.844037645743841, 4.8136437045965845, 5.0133277904669304, 4.7171055171598955, 4.6803036479620905, 0.8681040952186722, 4.9825881298288826, 1.581778777432248, 2.3850973988339192, 3.8945049189747833, 2.54674351363375, 2.941270838882333, 3.1777556588709834, 4.998158567990558, 1.3967339908064744, 4.821175954163968, 1.8767101053096, 3.4744647278006986, 5.008933525117084, 4.967863084787565, 4.6713254659851895, 4.836937522582497, 4.886153581449434, 4.686764409831262, 2.8810489969331243, 4.9731241598709115, 5.004638063208907, 4.173998869869059, 3.65335324244757, 4.546353092567162, 5.8889973394838835, 4.980567147651518, 3.0475014378621106, 0.8595199202472545, 4.982190922605686, 3.6093202339210135, 4.95800815071823, 0.8121689133647392, 3.0714777777379805, 3.5957755315516176, 3.132652023684492]|227.3339036564448463|      0.06250000|[12882, 1808, 226, 452]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     227|[4.734656794166672, 4.8598112793977215, 4.978683184079512, 4.957171748050381, 2.8803793476889097, 4.8053236584075885, 4.985860087277786, 4.827060190974546, 4.392215428441905, 4.858602072590313, 4.814049267373118, 5.005599686969428, 4.721641125941138, 4.676174029396871, 0.8808376895133881, 4.992801116191521, 1.5854931927976064, 2.394341613767543, 3.8928506535895355, 2.5412783504680294, 2.940591728381791, 3.1791447349744044, 4.989241303491735, 1.413876475468315, 4.833761511421707, 1.8682321263948507, 3.4701088363359402, 5.00404469828806, 4.974102274463459, 4.667177968799501, 4.842583341350718, 4.890738865481359, 4.681848037548926, 2.8879471453427783, 4.976550620846112, 5.0169973754424, 4.1757156698087545, 3.6692007945825513, 4.570326390262331, 5.889175010307702, 4.966685011757606, 3.0524660701626436, 0.8433523616393417, 4.987649965063942, 3.610985767920656, 4.9614542197611815, 0.8305625156914633, 3.0775275338137753, 3.5988457785745247, 3.1313905572644867]|227.2850678721846123|      0.12500000|[12939, 1816, 227, 454]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     228|[4.734656794166672, 4.8598112793977215, 4.978683184079512, 4.957171748050381, 2.8803793476889097, 4.8053236584075885, 4.985860087277786, 4.827060190974546, 4.392215428441905, 4.858602072590313, 4.814049267373118, 5.005599686969428, 4.721641125941138, 4.676174029396871, 0.8808376895133881, 4.992801116191521, 1.5854931927976064, 2.394341613767543, 3.8928506535895355, 2.5412783504680294, 2.940591728381791, 3.1791447349744044, 4.989241303491735, 1.413876475468315, 4.833761511421707, 1.8682321263948507, 3.4701088363359402, 5.00404469828806, 4.974102274463459, 4.667177968799501, 4.842583341350718, 4.890738865481359, 4.681848037548926, 2.8879471453427783, 4.976550620846112, 5.0169973754424, 4.1757156698087545, 3.6692007945825513, 4.570326390262331, 5.889175010307702, 4.966685011757606, 3.0524660701626436, 0.8433523616393417, 4.987649965063942, 3.610985767920656, 4.9614542197611815, 0.8305625156914633, 3.0775275338137753, 3.5988457785745247, 3.1313905572644867]|227.2850678721846123|      0.06250000|[12996, 1824, 228, 456]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     229|[4.734656794166672, 4.8598112793977215, 4.978683184079512, 4.957171748050381, 2.8803793476889097, 4.8053236584075885, 4.985860087277786, 4.827060190974546, 4.392215428441905, 4.858602072590313, 4.814049267373118, 5.005599686969428, 4.721641125941138, 4.676174029396871, 0.8808376895133881, 4.992801116191521, 1.5854931927976064, 2.394341613767543, 3.8928506535895355, 2.5412783504680294, 2.940591728381791, 3.1791447349744044, 4.989241303491735, 1.413876475468315, 4.833761511421707, 1.8682321263948507, 3.4701088363359402, 5.00404469828806, 4.974102274463459, 4.667177968799501, 4.842583341350718, 4.890738865481359, 4.681848037548926, 2.8879471453427783, 4.976550620846112, 5.0169973754424, 4.1757156698087545, 3.6692007945825513, 4.570326390262331, 5.889175010307702, 4.966685011757606, 3.0524660701626436, 0.8433523616393417, 4.987649965063942, 3.610985767920656, 4.9614542197611815, 0.8305625156914633, 3.0775275338137753, 3.5988457785745247, 3.1313905572644867]|227.2850678721846123|      0.03125000|[13053, 1832, 229, 458]                                                    |  | used linear model with 65 points | iterate failure | actual_k=8
     230|[4.739336465762898, 4.864254741906896, 4.978447596804296, 4.959875495571798, 2.881297817932429, 4.811446103955404, 4.984377795471686, 4.831568074152724, 4.390216687266493, 4.858388620787813, 4.815037777489447, 4.998768448511055, 4.72553703493433, 4.673221655992278, 0.8714618659096327, 4.9902458538477745, 1.5753098555221394, 2.3978754363021846, 3.904335087440793, 2.542065629288452, 2.936864559554023, 3.1773659293790657, 4.990622513478184, 1.4123408755722056, 4.834678762830843, 1.865984902377842, 3.4637728017244402, 4.996697239518552, 4.9803174355170805, 4.667120150863497, 4.842557635816805, 4.891642257359064, 4.685195734919625, 2.886161551458377, 4.976677656613442, 5.01777574254623, 4.178759147109058, 3.6699335671222606, 4.565497030748595, 5.890089851882738, 4.9670302984040795, 3.055650303211619, 0.8472775578900449, 4.995454396509821, 3.6099238392446447, 4.959363202416215, 0.8196910983572527, 3.07673840267113, 3.5936757754522035, 3.132171633905848]|227.2308067955905244|      0.06250000|[13110, 1840, 230, 460]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
     231|[4.745782667777224, 4.8673097142063995, 4.970963294561494, 4.962359380413317, 2.8833990806055922, 4.809692455875286, 4.9784977333168285, 4.819438106923475, 4.380874369269874, 4.8745870306961425, 4.818969734161775, 4.989919058589031, 4.727962465113478, 4.678415158367239, 0.8769178899947458, 5.002649539914867, 1.5838918753649522, 2.3989272340052916, 3.920050502858125, 2.5578109351299063, 2.9331725345668205, 3.172234607302247, 4.990952282281767, 1.410249400584841, 4.852733859551398, 1.8718614033114753, 3.4651435335825327, 4.9992972932529085, 4.998712243655876, 4.65624542384552, 4.8484920077914015, 4.901547737547941, 4.684054692788299, 2.8921017524138177, 4.967170798049856, 5.0177546205948325, 4.1835359975210835, 3.663711842363072, 4.5562309567579895, 5.917607022786292, 4.97081183460544, 3.0547393291916016, 0.8437062342219707, 4.9878739996997545, 3.6053417478349084, 4.959187568132857, 0.8335619502568409, 3.074007369289545, 3.597107721830267, 3.136785446692747]|227.1738154506005856|      0.12500000|[13167, 1848, 231, 462]                                                    |  | used linear model with 65 points | iterate success | actual_k=8
